,state,lga_name,locality_name,lc1_1,rm2b,inf1a_1,inf1a_2,inf1a_3,inf1a_4,inf1a_5
343,ABIA,UMUAHIA NORTH,UMUAGU,no,,no,no,no,no,no
344,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
345,ABIA,UKWA EAST,AKIRIKA UKU,no,,no,no,no,no,no
346,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,no,no,no,no,no,no
347,ABIA,UMUAHIA SOUTH,UMUORAM OHIYA,no,,no,no,no,no,no
348,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
349,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,yes,no,no
350,ABIA,UKWA EAST,AKIRIKA UKU,no,,no,no,no,no,no
351,ABIA,IKWUANO,ARIAM ELU ELU,no,,no,no,no,no,no
352,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
353,ABIA,IKWUANO,OBONI,no,,no,no,no,no,no
354,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
355,ABIA,UKWA EAST,IKWUORIE,no,,no,no,yes,no,no
356,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,no,no,no,no,no,no
357,ABIA,AROCHUKWU,OHOMJA,no,no,no,no,no,no,no
358,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,no,no,no,no,no,no
359,ABIA,AROCHUKWU,UMUZOMGBO,no,no,no,no,no,no,no
360,ABIA,ISIALA-NGWA SOUTH,UMUOJIMA EFERE,yes,,no,no,yes,no,no
361,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,no,no,no,no,no,no,no
362,ABIA,ISIALA-NGWA SOUTH,UMUAWA,no,no,yes,no,yes,no,yes
363,ABIA,OHAFIA,AMAOGUDU ABIRIBA,no,,no,no,yes,no,no
364,ABIA,UKWA WEST,UMUIKU,yes,,no,no,no,yes,no
365,ABIA,ISIALA-NGWA SOUTH,UMUAWA,yes,,yes,no,no,no,no
366,ABIA,ABA NORTH,UMUOLA OKPULOR,yes,,no,no,no,no,no
367,ABIA,IKWUANO,OBONI,no,,no,no,yes,no,no
368,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,no,no,no,yes,no,no
369,ABIA,ABA SOUTH,UMUOGELE,no,,no,no,no,no,no
370,ABIA,UMUAHIA SOUTH,UMUORAM OHIYA,no,,no,no,no,no,no
371,ABIA,BENDE,OKPOROENYI,no,,no,no,yes,no,no
372,ABIA,AROCHUKWU,OKPO,no,,no,no,no,no,no
373,ABIA,IKWUANO,AHABA OLOKO,no,,no,no,yes,no,no
374,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,no,no,no,no,no,no
375,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
376,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
377,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
378,ABIA,UMUAHIA NORTH,UMUAGU,no,,no,no,no,no,no
379,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
380,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
381,ABIA,ABA NORTH,UMUOLA OKPULOR,no,no,no,no,no,no,no
382,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,no,no,no,yes,no,no
383,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
384,ABIA,OSISIOMA NGWA,NJIKO UMUNNA,no,,no,no,no,no,no
385,ABIA,UMU-NNEOCHI,UMUEHIHE,no,,no,no,no,no,no
386,ABIA,AROCHUKWU,OKPO,no,,no,no,no,no,no
387,ABIA,IKWUANO,UMUDIKE,yes,,no,no,no,no,no
388,ABIA,IKWUANO,ARIAM ELU ELU,no,,no,no,no,no,no
389,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,yes,no,no
390,ABIA,UGWUNAGHO,AMAUZU,no,,no,no,no,no,no
391,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,no,,no,no,no,no,no
392,ABIA,IKWUANO,ARIAM ELU ELU,no,,no,no,no,no,no
393,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
394,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
395,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
396,ABIA,ISIALA-NGWA SOUTH,UMUACHA,no,,no,no,no,no,no
397,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
398,ABIA,OHAFIA,AMAOGUDU ABIRIBA,no,,no,no,yes,no,no
399,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
400,ABIA,AROCHUKWU,EZIAMA,no,,no,no,yes,no,no
401,ABIA,ISIALA-NGWA SOUTH,AMUOHA ISIEKETA,no,,no,no,no,no,no
402,ABIA,UKWA EAST,IKWUORIE,yes,,no,no,no,no,no
403,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
404,ABIA,ISIALA-NGWA SOUTH,AMUOHA ISIEKETA,no,no,no,no,no,no,no
405,ABIA,AROCHUKWU,OHOMJA,no,,no,no,no,no,no
406,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
407,ABIA,ISIALA-NGWA SOUTH,UMUACHA,no,,no,no,yes,no,no
408,ABIA,BENDE,OKPOROENYI,no,,no,no,no,no,no
409,ABIA,ABA NORTH,UMUOLA OKPULOR,no,,no,no,no,no,no
410,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
411,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
412,ABIA,AROCHUKWU,OHOMJA,no,,no,no,no,no,no
413,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,no,no,no,no,no,no
414,ABIA,UKWA EAST,IKWUORIE,yes,,no,no,no,yes,no
415,ABIA,OBI NGWA,OWOAHIAFOR,no,,no,no,no,no,no
416,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
417,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,yes,no,no
418,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,no,no,no
419,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
420,ABIA,OSISIOMA NGWA,UMUOBILOHA,no,no,no,no,no,yes,no
421,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,no,no,yes,no,no,no,no
422,ABIA,ABA NORTH,UMUOLA OKPULOR,no,,no,no,no,no,no
423,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,,no,no,yes,no,no
424,ABIA,ISIALA-NGWA SOUTH,AMUOHA ISIEKETA,no,,no,no,yes,no,no
425,ABIA,UMUAHIA SOUTH,UMUORAM OHIYA,no,,no,no,no,no,no
426,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
427,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
428,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,no,no,no,no,no,no
429,ABIA,AROCHUKWU,EZIAMA,no,,no,no,no,no,no
430,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
431,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
432,ABIA,ABA NORTH,ASAOKPULOR,no,no,no,no,no,no,no
433,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
434,ABIA,ABA NORTH,ASAOKPULOR,no,,no,no,no,no,no
435,ABIA,AROCHUKWU,OHOMJA,no,,no,no,no,no,no
436,ABIA,UKWA WEST,UMUAGALABA,no,,no,no,no,no,no
437,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
438,ABIA,AROCHUKWU,EZIAMA,no,,no,no,no,no,no
439,ABIA,ABA NORTH,ASAOKPULOR,no,no,no,no,no,no,no
440,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
441,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
442,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
443,ABIA,IKWUANO,OBONI,no,,no,no,no,no,no
444,ABIA,ISIALA-NGWA SOUTH,UMUACHA,no,,no,no,no,no,no
445,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
446,ABIA,BENDE,OKPOROENYI,no,no,no,no,yes,no,no
447,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
448,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
449,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
450,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
451,ABIA,ABA NORTH,UMUOLA OKPULOR,no,,no,no,no,no,no
452,ABIA,ISIALA-NGWA SOUTH,UMUOJIMA EFERE,no,,no,no,no,no,no
453,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
454,ABIA,IKWUANO,ARIAM ELU ELU,no,,no,no,no,no,no
455,ABIA,ABA SOUTH,UMUOGELE,no,,no,no,no,no,no
456,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,no,no,no
457,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,no,no,no
458,ABIA,OSISIOMA NGWA,UMUOBILOHA,no,,no,no,yes,no,no
459,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
460,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,no,no,no,no,no,no
461,ABIA,ABA SOUTH,UMUOGELE,no,,no,no,no,no,no
462,ABIA,OSISIOMA NGWA,NJIKO UMUNNA,no,,no,no,no,no,no
463,ABIA,UMUAHIA NORTH,UMUAGU,no,,no,no,no,no,no
464,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
465,ABIA,IKWUANO,AHABA OLOKO,yes,,no,yes,yes,yes,yes
466,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
467,ABIA,UMUAHIA NORTH,UMUAGU,no,no,no,no,no,no,no
468,ABIA,ISIALA-NGWA SOUTH,UMUAWA,no,no,no,no,yes,no,no
469,ABIA,BENDE,AMAKWU,no,,no,no,no,no,no
470,ABIA,BENDE,AMAKWU,no,,no,no,no,no,no
471,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,no,no,no,no,no,no
472,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
473,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
474,ABIA,UKWA WEST,UMUIKU,no,,no,no,no,yes,no
475,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,,no,no,no,yes,no
476,ABIA,IKWUANO,OBONI,no,,no,no,no,no,no
477,ABIA,ISIALA-NGWA SOUTH,UMUAWA,no,,no,no,yes,yes,no
478,ABIA,UMU-NNEOCHI,AMAKPOKE,no,,no,no,no,no,no
479,ABIA,AROCHUKWU,OHOMJA,no,,no,no,no,no,no
480,ABIA,BENDE,OKPOROENYI,no,,no,no,yes,no,no
481,ABIA,UGWUNAGHO,AMAUZU,no,no,no,no,no,no,no
482,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,no,no,no,no,no,no
483,ABIA,ISUIKWUATO,AGBONELU AHABA IMENYI,no,,no,no,no,no,no
484,ABIA,IKWUANO,ARIAM ELU ELU,no,,no,no,no,no,no
485,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,no,no,no
486,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
487,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,yes,,no,no,no,no,no
488,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,yes,no,no
489,ABIA,IKWUANO,OBONI,no,,no,no,no,no,no
490,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,no,no,no,no,no,no
491,ABIA,OBI NGWA,OWOAHIAFOR,no,,no,no,no,no,no
492,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
493,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
494,ABIA,OHAFIA,AMAOGUDU ABIRIBA,no,,no,no,no,no,no
495,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
496,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,no,no,no
497,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
498,ABIA,OBI NGWA,OWOAHIAFOR,no,,no,no,no,no,no
499,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
500,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
501,ABIA,ABA SOUTH,UMUOGELE,no,,no,no,no,no,no
502,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,no,no,no,yes,no,no
503,ABIA,BENDE,OKOPEDI,no,,no,no,no,no,no
504,ABIA,IKWUANO,OBONI,no,,no,no,yes,no,no
505,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
506,ABIA,BENDE,OKPOROENYI,no,,no,no,no,no,no
507,ABIA,UMUAHIA NORTH,UMUAGU,no,,no,no,no,no,no
508,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
509,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,no,no,no
510,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,,no,no,no,no,no
511,ABIA,ISUIKWUATO,AGBONELU AHABA IMENYI,no,,no,no,no,no,no
512,ABIA,ISIALA-NGWA SOUTH,AMUOHA ISIEKETA,no,,no,no,yes,no,no
513,ABIA,ABA NORTH,ASAOKPULOR,no,,no,no,no,no,no
514,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
515,ABIA,ABA SOUTH,UMUOGELE,no,no,no,no,no,no,no
516,ABIA,UGWUNAGHO,AMAUZU,no,,no,no,no,no,no
517,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
518,ABIA,UKWA EAST,OHANDU,yes,,no,no,no,no,no
519,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
520,ABIA,BENDE,AMAKWU,no,,no,no,no,no,no
521,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
522,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
523,ABIA,UGWUNAGHO,AMAUZU,no,,no,no,no,no,no
524,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
525,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
526,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
527,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
528,ABIA,UKWA WEST,UMUDIOBIA,no,no,no,no,no,no,no
529,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
530,ABIA,UKWA EAST,OHANDU,no,,no,no,yes,no,no
531,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
532,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
533,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
534,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
535,ABIA,UKWA EAST,OHANDU,no,,no,no,no,no,no
536,ABIA,OHAFIA,UKWA NKPORO,no,,no,no,no,no,no
537,ABIA,IKWUANO,AHABA OLOKO,no,,no,no,no,yes,no
538,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
539,ABIA,ISIALA-NGWA SOUTH,UMUOJIMA EFERE,no,,no,yes,yes,no,no
540,ABIA,IKWUANO,ARIAM ELU ELU,no,no,no,no,no,no,no
541,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
542,ABIA,UKWA EAST,OHANDU,no,,no,no,no,no,no
543,ABIA,ABA NORTH,UMUOLA OKPULOR,no,,no,no,no,no,no
544,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
545,ABIA,AROCHUKWU,OKPO,no,,no,no,no,no,no
546,ABIA,UKWA EAST,IKWUORIE,no,,no,no,no,yes,no
547,ABIA,UGWUNAGHO,AMAUZU,no,,no,no,yes,no,no
548,ABIA,AROCHUKWU,EZIAMA,no,,no,no,no,no,no
549,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,no,no,no,no,no,no
550,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,,no,no,no,no,no
551,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
552,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,,no,no,no,no,no
553,ABIA,OHAFIA,AMAOGUDU ABIRIBA,no,,no,no,no,no,no
554,ABIA,UMU-NNEOCHI,UMUEHIHE,no,,no,no,no,no,no
555,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
556,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,no,no,no
557,ABIA,AROCHUKWU,OKPO,no,,no,no,no,no,no
558,ABIA,UGWUNAGHO,AMAUZU,no,,no,no,no,no,no
559,ABIA,ISUIKWUATO,AGBONELU AHABA IMENYI,no,,no,no,no,no,no
560,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,no,no,no,yes,no,no
561,ABIA,IKWUANO,ARIAM ELU ELU,yes,no,no,no,yes,no,no
562,ABIA,UKWA EAST,IKWUORIE,no,no,no,no,yes,no,no
563,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,yes,,no,no,no,no,no
564,ABIA,ABA NORTH,ASAOKPULOR,no,,no,no,no,no,no
565,ABIA,UKWA WEST,UMUIKU,no,,no,no,no,no,no
566,ABIA,UMU-NNEOCHI,AMAKPOKE,no,,no,no,no,no,no
567,ABIA,ABA NORTH,UMUOLA OKPULOR,no,,no,no,no,no,no
568,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
569,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,no,no,no,yes,no,no
570,ABIA,ABA SOUTH,UMUOGELE,no,,no,no,no,no,no
571,ABIA,OSISIOMA NGWA,NJIKO UMUNNA,no,,no,no,no,no,no
572,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
573,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
574,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,yes,no,no
575,ABIA,OBI NGWA,OWOAHIAFOR,no,,no,no,no,no,yes
576,ABIA,UGWUNAGHO,AMAUZU,no,yes,no,no,no,no,no
577,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
578,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
579,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
580,ABIA,UMUAHIA SOUTH,UMUORAM OHIYA,no,,no,no,no,no,no
581,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
582,ABIA,UMUAHIA NORTH,UMUAGU,no,,no,no,no,no,no
583,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,no,no,no,yes,yes,no,no
584,ABIA,UMUAHIA SOUTH,UMUORAM OHIYA,no,,no,no,no,no,no
585,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
586,ABIA,AROCHUKWU,OKPO,no,,no,no,no,no,no
587,ABIA,UKWA WEST,UMUIKU,no,,no,no,no,no,no
588,ABIA,ABA SOUTH,UMUOGELE,no,,no,no,no,yes,no
589,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
590,ABIA,OHAFIA,AMAOGUDU ABIRIBA,no,no,no,no,yes,no,no
591,ABIA,ABA NORTH,UMUOLA OKPULOR,no,,no,no,no,no,no
592,ABIA,UGWUNAGHO,UMUBAGHI,no,,no,no,no,no,no
593,ABIA,ABA NORTH,ASAOKPULOR,no,,no,no,no,no,no
594,ABIA,UMU-NNEOCHI,OBOHIA LOMARA,no,,no,no,yes,no,no
595,ABIA,UMU-NNEOCHI,UMUEHIHE,no,,no,no,no,no,no
596,ABIA,OHAFIA,UKWA NKPORO,no,,no,no,no,no,no
597,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
598,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
599,ABIA,OSISIOMA NGWA,NJIKO UMUNNA,no,no,no,no,no,no,no
600,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,,no,no,yes,yes,yes
601,ABIA,UKWA WEST,UMUAGALABA,no,,no,no,no,no,no
602,ABIA,IKWUANO,OBONI,no,,no,no,no,no,no
603,ABIA,IKWUANO,UMUDIKE,no,,no,no,no,no,no
604,ABIA,BENDE,OKOPEDI,no,,no,yes,no,no,no
605,ABIA,BENDE,OKOPEDI,no,no,no,no,yes,no,no
606,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
607,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,no,,no,no,no,no,no
608,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,no,no,no,no,no,no
609,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
610,ABIA,IKWUANO,UMUDIKE,yes,,no,no,no,no,no
611,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,no,no,no,yes,no,no
612,ABIA,OSISIOMA NGWA,ALAOMA,no,no,no,no,no,no,no
613,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
614,ABIA,AROCHUKWU,OHOMJA,no,no,no,no,no,no,no
615,ABIA,BENDE,OKPOROENYI,no,,no,no,no,no,no
616,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
617,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,no,no,no,no,no,no
618,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
619,ABIA,ISUIKWUATO,AGBONELU AHABA IMENYI,no,,no,no,no,no,no
620,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
621,ABIA,ABA NORTH,UMUAMARA EZIAMA,no,,no,no,no,no,no
622,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
623,ABIA,UMUAHIA SOUTH,UMUIGWE AMAKAMA,no,,no,no,no,no,no
624,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,no,,no,no,no,no,no
625,ABIA,UMUAHIA NORTH,WORLD BANK HOUSING ESTATE,no,,no,no,no,no,no
626,ABIA,UMUAHIA NORTH,UMUAJIJI ISIEKE,yes,,no,no,no,no,no
627,ABIA,UMUAHIA NORTH,UMUAGU,no,,no,no,no,no,no
628,ABIA,UMUAHIA SOUTH,UMUORAM OHIYA,yes,,no,no,no,no,no
629,ABIA,AROCHUKWU,OKPO,no,no,no,no,no,no,no
630,ABIA,OSISIOMA NGWA,NJIKO UMUNNA,no,,no,no,no,no,no
631,ABIA,UKWA WEST,UMUIKU,no,,no,no,yes,no,yes
632,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
633,ABIA,UKWA WEST,UMUDIOBIA,no,,no,no,no,no,no
634,ABIA,UKWA WEST,UMUAGALABA,no,,no,no,no,no,no
635,ABIA,UKWA WEST,UMUAGALABA,no,,no,no,yes,no,no
636,ABIA,UKWA WEST,UMUAGALABA,no,,no,no,no,no,no
637,ABIA,UKWA EAST,OHANDU,no,,no,no,no,no,no
638,ABIA,UKWA EAST,OHANDU,no,,no,no,yes,no,no
639,ABIA,IKWUANO,ARIAM ELU ELU,no,,no,no,no,no,no
640,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,no,no,no
641,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,no,no,no
642,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
643,ABIA,OSISIOMA NGWA,ALAOMA,no,,no,no,no,no,no
644,ABIA,OSISIOMA NGWA,UMUOBILOHA,no,,no,no,no,no,no
645,ABIA,OHAFIA,UKWA NKPORO,no,no,no,no,no,no,no
646,ABIA,OHAFIA,UKWA NKPORO,no,,no,no,no,no,no
647,ABIA,ABA SOUTH,ETITI OHAZU AMAUFURU,no,,no,no,no,no,no
648,ABIA,OBI NGWA,OWOAHIAFOR,no,,no,no,no,no,no
649,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,no,no,no,no,no,no
650,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,,no,no,no,no,no
651,ABIA,OBI NGWA,UMUELENDU AHIABA MBU,no,no,no,no,no,no,no
652,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,,no,no,yes,no,no
653,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,,no,no,yes,no,no
654,ABIA,OBI NGWA,ISIALA ONICHA NGWA,no,,no,no,yes,no,no
655,ABIA,OBI NGWA,ISIALA ONICHA NGWA,yes,no,no,no,yes,no,yes
656,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
657,ABIA,ISUIKWUATO,OBUNAEBEREAJA ELUAMA,no,,no,no,no,no,no
658,ABIA,ISIALA-NGWA NORTH,NTIGHA UMUKALU,no,,no,no,no,no,no
659,ABIA,ISUIKWUATO,MGBELU UMUNNEKWU,no,,no,no,no,no,no
660,ABIA,ISIALA-NGWA SOUTH,UMUOJIMA EFERE,no,,no,no,no,no,no
661,ABIA,ISIALA-NGWA SOUTH,AMUOHA ISIEKETA,no,,no,no,yes,no,no
662,ABIA,ISIALA-NGWA SOUTH,UMUAWA,no,no,no,no,yes,no,no
663,ABIA,ISIALA-NGWA SOUTH,AMUOHA ISIEKETA,no,,no,no,no,no,no
664,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
665,ABIA,ISIALA-NGWA NORTH,UMUODE,no,,no,no,no,no,no
666,ABIA,UGWUNAGHO,UMUONYEULO OBEAJA,no,,no,no,no,no,no
667,ABIA,BENDE,AMAKWU,no,no,no,no,no,no,no
668,ABIA,IKWUANO,AHABA OLOKO,no,,no,no,yes,no,no
669,ABIA,IKWUANO,AHABA OLOKO,no,,yes,no,yes,no,no
670,ABIA,IKWUANO,OBONI,no,,no,no,no,no,no
671,ABIA,IKWUANO,OBONI,no,,no,no,yes,no,no
672,ABIA,UKWA EAST,AKIRIKA UKU,no,,no,no,no,no,no
673,ABIA,BENDE,OKOPEDI,no,,no,no,no,no,no
674,ABIA,BENDE,OKOPEDI,no,,no,no,yes,no,no
675,ABIA,UMU-NNEOCHI,AMAKPOKE,no,,no,no,no,no,no
676,ABIA,AROCHUKWU,UMUZOMGBO,no,,no,no,no,no,no
677,ABIA,AROCHUKWU,OHOMJA,no,,no,no,no,no,no
678,ABIA,AROCHUKWU,UMUZOMGBO,yes,,no,no,yes,no,no
679,ABIA,AROCHUKWU,OKPO,no,,no,no,no,no,no
